,Unnamed: 0,source,source_desc,source_id,target,target_desc,target_id,weight
17278,17279,ICOSLG,ENSP00000384432,23308,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17279,17280,PARK7,ENSP00000340278,11315,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17280,17281,CUX2,ENSP00000261726,23316,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17281,17282,IL18RAP,ENSP00000264260,8807,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17282,17283,TNFSF18,ENSP00000385470,8995,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17283,17284,FAP,ENSP00000188790,2191,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17284,17285,HERC2,ENSP00000261609,8924,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17285,17286,AFF1,ENSP00000305689,4299,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17286,17287,LAMC2,ENSP00000264144,3918,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17287,17288,MICAL3,ENSP00000416015,57553,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17288,17289,APOBEC4,ENSP00000310622,403314,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17289,17290,ATG5,ENSP00000343313,9474,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17290,17291,TREH,ENSP00000264029,11181,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17291,17292,ZNF689,ENSP00000287461,115509,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17292,17293,TNKS,ENSP00000311579,8658,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17293,17294,COL25A1,ENSP00000329626,84570,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17294,17295,CREBL2,ENSP00000228865,1389,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17295,17296,DDA1,ENSP00000352928,79016,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17296,17297,LYN,ENSP00000376688,4067,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17297,17298,C8ORF12,ENSP00000284481,83656,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17298,17299,PHRF1,ENSP00000410626,57661,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17299,17300,NTNG2,ENSP00000376921,84628,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17300,17301,LOC392787,ENSP00000411836,392787,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17301,17302,LYST,ENSP00000374443,1130,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17302,17303,TMC2,ENSP00000351732,117532,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17303,17304,DRAM1,ENSP00000258534,55332,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17304,17305,TBL1XR1,ENSP00000405574,79718,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17305,17306,SLC7A11,ENSP00000280612,23657,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17306,17307,GPR19,ENSP00000333744,2842,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17307,17308,OR4A15,ENSP00000325065,81328,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17308,17309,SLC29A3,ENSP00000362285,55315,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17309,17310,SLC1A7,ENSP00000360549,6512,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17310,17311,LEF1,ENSP00000265165,51176,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17311,17312,SLC15A4,ENSP00000266771,121260,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17312,17313,SEZ6L2,ENSP00000312550,26470,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17313,17314,SCUBE1,ENSP00000354080,80274,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17314,17315,PDHX,ENSP00000227868,8050,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17315,17316,CDKN1B,ENSP00000228872,1027,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17316,17317,ITGAM,ENSP00000287497,3684,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17317,17318,ITGAX,ENSP00000268296,3687,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17318,17319,RASGRP3,ENSP00000384192,25780,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17319,17320,PXK,ENSP00000348472,54899,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17320,17321,PRR14,ENSP00000300835,78994,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17321,17322,OSBPL8,ENSP00000261183,114882,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17322,17323,TET3,ENSP00000307803,200424,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17323,17324,HIP1,ENSP00000336747,3092,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17324,17325,LINC00208,ENSP00000303616,83655,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17325,17326,GHR,ENSP00000230882,2690,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17326,17327,PTTG1,ENSP00000344936,9232,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17327,17328,UHRF1BP1,ENSP00000192788,54887,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17328,17329,SCN10A,ENSP00000390600,6336,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17329,17330,XKR6,ENSP00000416707,286046,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17330,17331,NEGR1,ENSP00000350364,257194,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17331,17332,ICA1,ENSP00000379908,3382,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17332,17333,NMNAT2,ENSP00000287713,23057,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17333,17334,RGL1,ENSP00000303192,23179,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17334,17335,BANK1,ENSP00000320509,55024,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17335,17336,ELF1,ENSP00000239882,1997,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17336,17337,PRDM1,ENSP00000358092,639,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17337,17338,IRF5,ENSP00000349770,3663,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17338,17339,UBE2L3,ENSP00000344259,7332,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17339,17340,CDH7,ENSP00000319166,1005,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17340,17341,PSORS1C2,ENSP00000373022,170680,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17341,17342,SOX5,ENSP00000308927,6660,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17342,17343,ZC3H10,ENSP00000257940,84872,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17343,17344,TNIP1,ENSP00000317891,10318,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17344,17345,GRB10,ENSP00000381793,2887,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17345,17346,TNFSF4,ENSP00000281834,7292,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17346,17347,AGPAT1,ENSP00000401287,10554,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17347,17348,C1QTNF6,ENSP00000338812,114904,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17348,17349,FOXP1,ENSP00000318902,27086,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17349,17350,HUNK,ENSP00000270112,30811,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17350,17351,IL10,ENSP00000412237,3586,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17351,17352,PTPN22,ENSP00000352833,26191,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17352,17353,JAZF1,ENSP00000283928,221895,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17353,17354,FYCO1,ENSP00000296137,79443,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17354,17355,TMTC2,ENSP00000322300,160335,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17355,17356,IRF4,ENSP00000370343,3662,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17356,17357,FANCA,ENSP00000373952,2175,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17357,17358,DCC,ENSP00000389140,1630,hypersensitivity reaction type ii disease,DOID:417,-666.0,1
17358,17359,SPANXN3,ENSP00000359534,139067,immune system disease,DOID:2914,-666.0,1
17359,17360,WNT3,ENSP00000225512,7473,immune system disease,DOID:2914,-666.0,1
17360,17361,CSMD1,ENSP00000320445,64478,immune system disease,DOID:2914,-666.0,1
17361,17362,SLC1A2,ENSP00000278379,6506,immune system disease,DOID:2914,-666.0,1
17362,17363,IL12A,ENSP00000303231,3592,immune system disease,DOID:2914,-666.0,1
17363,17364,MYNN,ENSP00000326240,55892,immune system disease,DOID:2914,-666.0,1
17364,17365,RMI2,ENSP00000310356,116028,immune system disease,DOID:2914,-666.0,1
17365,17366,ZFP36L1,ENSP00000337386,677,immune system disease,DOID:2914,-666.0,1
17366,17367,PLEK,ENSP00000234313,5341,immune system disease,DOID:2914,-666.0,1
17367,17368,PTPRK,ENSP00000357209,5796,immune system disease,DOID:2914,-666.0,1
17368,17369,RGS1,ENSP00000356429,5996,immune system disease,DOID:2914,-666.0,1
17369,17370,FRMD6,ENSP00000348550,122786,immune system disease,DOID:2914,-666.0,1
17370,17371,KLHL29,ENSP00000420659,114818,immune system disease,DOID:2914,-666.0,1
17371,17372,ROR1,ENSP00000360120,4919,immune system disease,DOID:2914,-666.0,1
17372,17373,CCR3,ENSP00000350003,1232,immune system disease,DOID:2914,-666.0,1
17373,17374,PLXNA4,ENSP00000323194,91584,immune system disease,DOID:2914,-666.0,1
17374,17375,IKZF1,ENSP00000331614,10320,immune system disease,DOID:2914,-666.0,1
17375,17376,UGT1A3,ENSP00000418532,54659,immune system disease,DOID:2914,-666.0,1
17376,17377,AMY1A,ENSP00000359100,276,immune system disease,DOID:2914,-666.0,1
17377,17378,RERE,ENSP00000338629,473,immune system disease,DOID:2914,-666.0,1
17378,17379,LPP,ENSP00000318089,4026,immune system disease,DOID:2914,-666.0,1
17379,17380,RAD51B,ENSP00000385485,5890,immune system disease,DOID:2914,-666.0,1
17380,17381,TYR,ENSP00000263321,7299,immune system disease,DOID:2914,-666.0,1
17381,17382,CAPSL,ENSP00000380523,133690,immune system disease,DOID:2914,-666.0,1
17382,17383,IL7R,ENSP00000306157,3575,immune system disease,DOID:2914,-666.0,1
17383,17384,CXCR5,ENSP00000292174,643,immune system disease,DOID:2914,-666.0,1
17384,17385,MANBA,ENSP00000226578,4126,immune system disease,DOID:2914,-666.0,1
17385,17386,TNFRSF1A,ENSP00000162749,7132,immune system disease,DOID:2914,-666.0,1
17386,17387,EIF4E,ENSP00000280892,1977,immune system disease,DOID:2914,-666.0,1
17387,17388,EXOC3L4,ENSP00000369409,91828,immune system disease,DOID:2914,-666.0,1
17388,17389,POU2AF1,ENSP00000228217,5450,immune system disease,DOID:2914,-666.0,1
17389,17390,SPIB,ENSP00000270632,6689,immune system disease,DOID:2914,-666.0,1
17390,17391,IL12RB2,ENSP00000262345,3595,immune system disease,DOID:2914,-666.0,1
17391,17392,FBXL20,ENSP00000264658,84961,immune system disease,DOID:2914,-666.0,1
17392,17393,NAB1,ENSP00000336894,4664,immune system disease,DOID:2914,-666.0,1
17393,17394,PLCL2,ENSP00000409637,23228,immune system disease,DOID:2914,-666.0,1
17394,17395,RPL3,ENSP00000346001,6122,immune system disease,DOID:2914,-666.0,1
17395,17396,RPS6KA4,ENSP00000333896,8986,immune system disease,DOID:2914,-666.0,1
17396,17397,TNFSF15,ENSP00000363157,9966,immune system disease,DOID:2914,-666.0,1
17397,17398,DENND1B,ENSP00000415847,163486,immune system disease,DOID:2914,-666.0,1
17398,17399,IKZF3,ENSP00000418684,22806,immune system disease,DOID:2914,-666.0,1
17399,17400,STAT4,ENSP00000351255,6775,immune system disease,DOID:2914,-666.0,1
17400,17401,TNPO3,ENSP00000265388,23534,immune system disease,DOID:2914,-666.0,1
17401,17402,AJAP1,ENSP00000367432,55966,immune system disease,DOID:2914,-666.0,1
17402,17403,FAS,ENSP00000347979,355,immune system disease,DOID:2914,-666.0,1
17403,17404,HECTD4,ENSP00000366783,283450,immune system disease,DOID:2914,-666.0,1
17404,17405,NAA25,ENSP00000261745,80018,immune system disease,DOID:2914,-666.0,1
17405,17406,BET1L,ENSP00000372210,51272,immune system disease,DOID:2914,-666.0,1
17406,17407,1-Mar,ENSP00000355877,64757,immune system disease,DOID:2914,-666.0,1
17407,17408,ALPK1,ENSP00000177648,80216,immune system disease,DOID:2914,-666.0,1
17408,17409,MCPH1,ENSP00000342924,79648,immune system disease,DOID:2914,-666.0,1
17409,17410,ATP6V0A4,ENSP00000253856,50617,immune system disease,DOID:2914,-666.0,1
17410,17411,B3GAT2,ENSP00000230053,135152,immune system disease,DOID:2914,-666.0,1
17411,17412,UBQLNL,ENSP00000369531,143630,immune system disease,DOID:2914,-666.0,1
17412,17413,WDR66,ENSP00000288912,144406,immune system disease,DOID:2914,-666.0,1
17413,17414,CSNK2A1,ENSP00000217244,1457,immune system disease,DOID:2914,-666.0,1
17414,17415,HBM,ENSP00000349270,3042,immune system disease,DOID:2914,-666.0,1
17415,17416,MCC,ENSP00000386227,4163,immune system disease,DOID:2914,-666.0,1
17416,17417,TMCC2,ENSP00000350718,9911,immune system disease,DOID:2914,-666.0,1
17417,17418,OR56A4,ENSP00000328215,120793,immune system disease,DOID:2914,-666.0,1
17418,17419,OR52B4,ENSP00000386160,143496,immune system disease,DOID:2914,-666.0,1
17419,17420,OR52J3,ENSP00000369728,119679,immune system disease,DOID:2914,-666.0,1
17420,17421,OR51L1,ENSP00000322156,119682,immune system disease,DOID:2914,-666.0,1
17421,17422,OR52I2,ENSP00000308764,143502,immune system disease,DOID:2914,-666.0,1
17422,17423,SIRPA,ENSP00000348307,140885,immune system disease,DOID:2914,-666.0,1
17423,17424,OR51D1,ENSP00000350222,390038,immune system disease,DOID:2914,-666.0,1
17424,17425,OR52E2,ENSP00000322088,119678,immune system disease,DOID:2914,-666.0,1
17425,17426,OR51I1,ENSP00000369559,390063,immune system disease,DOID:2914,-666.0,1
17426,17427,OR52A1,ENSP00000369725,23538,immune system disease,DOID:2914,-666.0,1
17427,17428,OR52A4,ENSP00000369727,390053,immune system disease,DOID:2914,-666.0,1
17428,17429,OR52H1,ENSP00000326259,390067,immune system disease,DOID:2914,-666.0,1
17429,17430,HBZ,ENSP00000252951,3050,immune system disease,DOID:2914,-666.0,1
17430,17431,NAP1L4,ENSP00000369915,4676,immune system disease,DOID:2914,-666.0,1
17431,17432,FIG4,ENSP00000230124,9896,immune system disease,DOID:2914,-666.0,1
17432,17433,TAOK1,ENSP00000261716,57551,immune system disease,DOID:2914,-666.0,1
17433,17434,SYT9,ENSP00000324419,143425,immune system disease,DOID:2914,-666.0,1
17434,17435,IL17RD,ENSP00000296318,54756,immune system disease,DOID:2914,-666.0,1
17435,17436,NFE2,ENSP00000312436,4778,immune system disease,DOID:2914,-666.0,1
17436,17437,STIM1,ENSP00000300737,6786,immune system disease,DOID:2914,-666.0,1
17437,17438,RRM1,ENSP00000300738,6240,immune system disease,DOID:2914,-666.0,1
17438,17439,RNF145,ENSP00000274542,153830,immune system disease,DOID:2914,-666.0,1
17439,17440,TRIM5,ENSP00000369373,85363,immune system disease,DOID:2914,-666.0,1
17440,17441,TPM1,ENSP00000267996,7168,immune system disease,DOID:2914,-666.0,1
17441,17442,CCND3,ENSP00000362082,896,immune system disease,DOID:2914,-666.0,1
17442,17443,RTCB,ENSP00000216038,51493,immune system disease,DOID:2914,-666.0,1
17443,17444,TFR2,ENSP00000223051,7036,immune system disease,DOID:2914,-666.0,1
17444,17445,PCIF1,ENSP00000361486,63935,immune system disease,DOID:2914,-666.0,1
17445,17446,ITPA,ENSP00000369456,3704,immune system disease,DOID:2914,-666.0,1
17446,17447,MAD2L1,ENSP00000296509,4085,immune system disease,DOID:2914,-666.0,1
17447,17448,C20ORF194,ENSP00000252032,25943,immune system disease,DOID:2914,-666.0,1
17448,17449,UGT1A8,ENSP00000362549,54576,immune system disease,DOID:2914,-666.0,1
17449,17450,HBB,ENSP00000333994,3043,immune system disease,DOID:2914,-666.0,1
17450,17451,HBD,ENSP00000369654,3045,immune system disease,DOID:2914,-666.0,1
17451,17452,HBG2,ENSP00000338082,3048,immune system disease,DOID:2914,-666.0,1
17452,17453,OR51F1,ENSP00000345163,256892,immune system disease,DOID:2914,-666.0,1
17453,17454,HBE1,ENSP00000292896,3046,immune system disease,DOID:2914,-666.0,1
17454,17455,OR51E2,ENSP00000380153,81285,immune system disease,DOID:2914,-666.0,1
17455,17456,OR51B5,ENSP00000300773,282763,immune system disease,DOID:2914,-666.0,1
17456,17457,MMP26,ENSP00000300762,56547,immune system disease,DOID:2914,-666.0,1
17457,17458,OR51V1,ENSP00000321729,283111,immune system disease,DOID:2914,-666.0,1
17458,17459,EHD3,ENSP00000327116,30845,immune system disease,DOID:2914,-666.0,1
17459,17460,INSC,ENSP00000368872,387755,immune system disease,DOID:2914,-666.0,1
17460,17461,BRAP,ENSP00000330813,8315,immune system disease,DOID:2914,-666.0,1
17461,17462,PTPN11,ENSP00000340944,5781,immune system disease,DOID:2914,-666.0,1
17462,17463,GSDMA,ENSP00000301659,284110,immune system disease,DOID:2914,-666.0,1
17463,17464,MYB,ENSP00000339992,4602,immune system disease,DOID:2914,-666.0,1
17464,17465,SEMA5A,ENSP00000371936,9037,immune system disease,DOID:2914,-666.0,1
17465,17466,BCL11A,ENSP00000338774,53335,immune system disease,DOID:2914,-666.0,1
17466,17467,HBG1,ENSP00000327431,3047,immune system disease,DOID:2914,-666.0,1
17467,17468,HBS1L,ENSP00000356811,10767,immune system disease,DOID:2914,-666.0,1
17468,17469,HFE,ENSP00000417404,3077,immune system disease,DOID:2914,-666.0,1
17469,17470,TMPRSS6,ENSP00000334962,164656,immune system disease,DOID:2914,-666.0,1
17470,17471,TF,ENSP00000264998,7018,immune system disease,DOID:2914,-666.0,1
17471,17472,MACROD2,ENSP00000217246,140733,immune system disease,DOID:2914,-666.0,1
17472,17473,NPRL3,ENSP00000382834,8131,immune system disease,DOID:2914,-666.0,1
17473,17474,PRDM5,ENSP00000264808,11107,immune system disease,DOID:2914,-666.0,1
17474,17475,SORCS2,ENSP00000384595,57537,immune system disease,DOID:2914,-666.0,1
17475,17476,DNAJC6,ENSP00000378735,9829,immune system disease,DOID:2914,-666.0,1
17476,17477,PROCR,ENSP00000216968,10544,immune system disease,DOID:2914,-666.0,1
17477,17478,MYH7B,ENSP00000262873,57644,immune system disease,DOID:2914,-666.0,1
17478,17479,LINGO1,ENSP00000347451,84894,immune system disease,DOID:2914,-666.0,1
17479,17480,ELMO1,ENSP00000312185,9844,immune system disease,DOID:2914,-666.0,1
17480,17481,BLK,ENSP00000259089,640,immune system disease,DOID:2914,-666.0,1
17481,17482,FCGR2A,ENSP00000271450,2212,immune system disease,DOID:2914,-666.0,1
17482,17483,NAALADL2,ENSP00000404705,254827,immune system disease,DOID:2914,-666.0,1
17483,17484,BTBD1,ENSP00000261721,53339,immune system disease,DOID:2914,-666.0,1
17484,17485,TECRL,ENSP00000370607,253017,immune system disease,DOID:2914,-666.0,1
17485,17486,PPM1L,ENSP00000417659,151742,immune system disease,DOID:2914,-666.0,1
17486,17487,CENPU,ENSP00000281453,79682,immune system disease,DOID:2914,-666.0,1
17487,17488,MIA,ENSP00000263369,8190,immune system disease,DOID:2914,-666.0,1
17488,17489,MED30,ENSP00000297347,90390,immune system disease,DOID:2914,-666.0,1
17489,17490,ITPKC,ENSP00000263370,80271,immune system disease,DOID:2914,-666.0,1
17490,17491,IGHV2-70,ENSP00000375043,28454,immune system disease,DOID:2914,-666.0,1
17491,17492,PELI1,ENSP00000351789,57162,immune system disease,DOID:2914,-666.0,1
17492,17493,ZFHX3,ENSP00000268489,463,immune system disease,DOID:2914,-666.0,1
17493,17494,MRPS22,ENSP00000310785,56945,immune system disease,DOID:2914,-666.0,1
17494,17495,CD40,ENSP00000361359,958,immune system disease,DOID:2914,-666.0,1
17495,17496,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,immune system disease,DOID:2914,-666.0,1
17496,17497,DAB1,ENSP00000360277,1600,immune system disease,DOID:2914,-666.0,1
17497,17498,CLEC16A,ENSP00000387122,23274,immune system disease,DOID:2914,-666.0,1
17498,17499,GTF2H4,ENSP00000396251,2968,immune system disease,DOID:2914,-666.0,1
17499,17500,IL13,ENSP00000304915,3596,immune system disease,DOID:2914,-666.0,1
17500,17501,IL18R1,ENSP00000233957,8809,immune system disease,DOID:2914,-666.0,1
17501,17502,IL1RL1,ENSP00000233954,9173,immune system disease,DOID:2914,-666.0,1
17502,17503,SLC24A3,ENSP00000333519,57419,immune system disease,DOID:2914,-666.0,1
17503,17504,ATAT1,ENSP00000394914,79969,immune system disease,DOID:2914,-666.0,1
17504,17505,CCR6,ENSP00000339393,1235,immune system disease,DOID:2914,-666.0,1
17505,17506,TRIM15,ENSP00000411683,89870,immune system disease,DOID:2914,-666.0,1
17506,17507,PHF19,ENSP00000363003,26147,immune system disease,DOID:2914,-666.0,1
17507,17508,ETS1,ENSP00000376436,2113,immune system disease,DOID:2914,-666.0,1
17508,17509,LRRC18,ENSP00000298124,474354,immune system disease,DOID:2914,-666.0,1
17509,17510,MMEL1,ENSP00000288709,79258,immune system disease,DOID:2914,-666.0,1
17510,17511,OLIG3,ENSP00000356708,167826,immune system disease,DOID:2914,-666.0,1
17511,17512,NCALD,ENSP00000220931,83988,immune system disease,DOID:2914,-666.0,1
17512,17513,REL,ENSP00000295025,5966,immune system disease,DOID:2914,-666.0,1
17513,17514,CD247,ENSP00000354782,919,immune system disease,DOID:2914,-666.0,1
17514,17515,TIMMDC1,ENSP00000418803,51300,immune system disease,DOID:2914,-666.0,1
17515,17516,NFIA,ENSP00000384523,4774,immune system disease,DOID:2914,-666.0,1
17516,17517,UBE2E3,ENSP00000307109,10477,immune system disease,DOID:2914,-666.0,1
17517,17518,ARHGEF3,ENSP00000341071,50650,immune system disease,DOID:2914,-666.0,1
17518,17519,YTHDC2,ENSP00000161863,64848,immune system disease,DOID:2914,-666.0,1
17519,17520,DOK6,ENSP00000372160,220164,immune system disease,DOID:2914,-666.0,1
17520,17521,JMJD1C,ENSP00000382204,221037,immune system disease,DOID:2914,-666.0,1
17521,17522,ANKRD55,ENSP00000342295,79722,immune system disease,DOID:2914,-666.0,1
17522,17523,RNASET2,ENSP00000028008,8635,immune system disease,DOID:2914,-666.0,1
17523,17524,PUS10,ENSP00000326003,150962,immune system disease,DOID:2914,-666.0,1
17524,17525,RUNX3,ENSP00000343477,864,immune system disease,DOID:2914,-666.0,1
17525,17526,DDX39B,ENSP00000400326,7919,immune system disease,DOID:2914,-666.0,1
17526,17527,HLA-E,ENSP00000402694,3133,immune system disease,DOID:2914,-666.0,1
17527,17528,NEU1,ENSP00000408957,4758,immune system disease,DOID:2914,-666.0,1
17528,17529,RNF5,ENSP00000364235,6048,immune system disease,DOID:2914,-666.0,1
17529,17530,UBASH3A,ENSP00000317327,53347,immune system disease,DOID:2914,-666.0,1
17530,17531,RPP21,ENSP00000403833,79897,immune system disease,DOID:2914,-666.0,1
17531,17532,TRIM26,ENSP00000415328,7726,immune system disease,DOID:2914,-666.0,1
17532,17533,TRIM31,ENSP00000398677,11074,immune system disease,DOID:2914,-666.0,1
17533,17534,HLA-DPA1,ENSP00000406309,3113,immune system disease,DOID:2914,-666.0,1
17534,17535,HLA-DPB2,ENSP00000399924,3116,immune system disease,DOID:2914,-666.0,1
17535,17536,HLA-DPB1,ENSP00000414196,3115,immune system disease,DOID:2914,-666.0,1
17536,17537,SPRED2,ENSP00000348753,200734,immune system disease,DOID:2914,-666.0,1
17537,17538,TAGAP,ENSP00000356033,117289,immune system disease,DOID:2914,-666.0,1
17538,17539,TNFAIP3,ENSP00000237289,7128,immune system disease,DOID:2914,-666.0,1
17539,17540,HLA-G,ENSP00000397331,3135,immune system disease,DOID:2914,-666.0,1
17540,17541,NRXN1,ENSP00000385142,9378,immune system disease,DOID:2914,-666.0,1
17541,17542,ATXN2,ENSP00000366843,6311,immune system disease,DOID:2914,-666.0,1
17542,17543,SH2B3,ENSP00000345492,10019,immune system disease,DOID:2914,-666.0,1
17543,17544,WDFY4,ENSP00000320563,57705,immune system disease,DOID:2914,-666.0,1
17544,17545,SHFM1,ENSP00000248566,7979,immune system disease,DOID:2914,-666.0,1
17545,17546,FRMD4B,ENSP00000381549,23150,immune system disease,DOID:2914,-666.0,1
17546,17547,SLC9A2,ENSP00000233969,6549,immune system disease,DOID:2914,-666.0,1
17547,17548,SOX6,ENSP00000336946,55553,immune system disease,DOID:2914,-666.0,1
17548,17549,DNM3,ENSP00000356705,26052,immune system disease,DOID:2914,-666.0,1
17549,17550,ARID5B,ENSP00000279873,84159,immune system disease,DOID:2914,-666.0,1
17550,17551,ADAD1,ENSP00000296513,132612,immune system disease,DOID:2914,-666.0,1
17551,17552,C6orf25,ENSP00000416447,80739,immune system disease,DOID:2914,-666.0,1
17552,17553,LY6G6C,ENSP00000415732,80740,immune system disease,DOID:2914,-666.0,1
17553,17554,VWA7,ENSP00000411804,80737,immune system disease,DOID:2914,-666.0,1
17554,17555,ERBB3,ENSP00000267101,2065,immune system disease,DOID:2914,-666.0,1
17555,17556,CAMTA1,ENSP00000306522,23261,immune system disease,DOID:2914,-666.0,1
17556,17557,ULBP3,ENSP00000253335,79465,immune system disease,DOID:2914,-666.0,1
17557,17558,IKZF4,ENSP00000262032,64375,immune system disease,DOID:2914,-666.0,1
17558,17559,IL2,ENSP00000226730,3558,immune system disease,DOID:2914,-666.0,1
17559,17560,APOM,ENSP00000389591,55937,immune system disease,DOID:2914,-666.0,1
17560,17561,BAG6,ENSP00000365131,7917,immune system disease,DOID:2914,-666.0,1
17561,17562,EHMT2,ENSP00000397323,10919,immune system disease,DOID:2914,-666.0,1
17562,17563,IL2RA,ENSP00000369293,3559,immune system disease,DOID:2914,-666.0,1
17563,17564,PRRC2A,ENSP00000365175,7916,immune system disease,DOID:2914,-666.0,1
17564,17565,CTLA4,ENSP00000303939,1493,immune system disease,DOID:2914,-666.0,1
17565,17566,DPCR1,ENSP00000305948,135656,immune system disease,DOID:2914,-666.0,1
17566,17567,SLC44A4,ENSP00000399161,80736,immune system disease,DOID:2914,-666.0,1
17567,17568,HSPA1L,ENSP00000396486,3305,immune system disease,DOID:2914,-666.0,1
17568,17569,STK19,ENSP00000391798,8859,immune system disease,DOID:2914,-666.0,1
17569,17570,KIAA1109,ENSP00000264501,84162,immune system disease,DOID:2914,-666.0,1
17570,17571,PTPN2,ENSP00000311857,5771,immune system disease,DOID:2914,-666.0,1
17571,17572,ATF6B,ENSP00000404725,1388,immune system disease,DOID:2914,-666.0,1
17572,17573,TNXB,ENSP00000391044,7148,immune system disease,DOID:2914,-666.0,1
17573,17574,NOTCH4,ENSP00000403447,4855,immune system disease,DOID:2914,-666.0,1
17574,17575,CFB,ENSP00000416561,629,immune system disease,DOID:2914,-666.0,1
17575,17576,IER3,ENSP00000412283,8870,immune system disease,DOID:2914,-666.0,1
17576,17577,SKIV2L,ENSP00000412310,6499,immune system disease,DOID:2914,-666.0,1
17577,17578,BAD,ENSP00000309103,572,immune system disease,DOID:2914,-666.0,1
17578,17579,RASAL2,ENSP00000263528,9462,immune system disease,DOID:2914,-666.0,1
17579,17580,STX17,ENSP00000259400,55014,immune system disease,DOID:2914,-666.0,1
